Calliandra_species18,354
Mimosa_species182,506.429
Mimosa_species101,706.378
Archidendron_species15,221.036
Acacia_species377,137.5
Inga_species62,293.023
Cathormion_species2,69.3433
Albizia_species37,289
Parkia_species1,337.4
Albizia_species39,68.5
Mimosa_species162,1089.67
Calliandra_species37,1132.13
Archidendron_molle,34.3333
Inga_species134,843.29
Acacia_species454,194.018
Dichrostachys_species2,197.967
Inga_species142,479.872
Inga_species63,786.636
Pithecellobium_species14,195.354
Acacia_species226,456.167
Acacia_species71,270.566
Inga_species13,631.023
Acacia_species504,883.75
Acacia_species327,380.124
Mimosa_species146,417.34
Pithecellobium_species10,67.125
Calliandra_species51,370.87
Mimosa_species133,883.657
Albizia_species47,352.308
Mimosa_species176,512.466
Calliandra_species21,703
Mimosa_species31,646.929
Enterolobium_species3,375.384
Pararchidendron_species1,274.335
Mimosa_species25,230.041
Acacia_species292,380.973
Acacia_species291,358.203
Calliandra_species36,1699.48
Acacia_species70,134.622
Mimosa_species49,787.788
Acacia_species599,142.664
Acacia_species374,290.402
Inga_species67,158.579
Acacia_species472,403.543
Acacia_species372,396.252
Lysiloma_species2,213.465
Calliandra_species49,388.5
Tetrapterocarpon_species1,188.589
Calliandra_species57,597.44
Acacia_species219,305.657
Acacia_species562,272
Leucaena_species8,645.244
Mimosa_species51,1043.06
Calliandra_species31,1972.38
Senegalia_species10,615.238
Acacia_species318,664.125
Inga_species106,268.6
Cojoba_species1,711.956
Mimosa_species70,634.659
Acacia_species605,42.4396
Acacia_species194,449.347
Inga_species121,183.909
Acacia_species322,416.816
Acacia_species252,267.76
Acacia_species524,251.141
Acacia_species500,294.9
Acacia_species466,246.128
Acacia_species479,306.609
Inga_species41,121.038
Acacia_species311,172.603
Dichrostachys_species1,523.462
Acacia_species178,348.282
Calliandra_species30,818.613
Acacia_species249,529.914
Acacia_species180,202.423
Acacia_species62,1560.75
Abarema_species22,494.141
Inga_species100,170.1
Acacia_species363,948.783
Acacia_species313,888.646
Acacia_species610,1582
Acacia_species245,1136.81
Acacia_species532,555.251
Mimosa_species156,361.043
Inga_species53,1359.69
Mimosa_species158,89.7273
Acacia_species207,66.1143
Mimosa_species90,1699.71
Calliandra_species42,881.435
Acacia_species202,321.387
Mimosa_species116,497.512
Inga_species30,289.469
Aubrevillea_species1,411.9
Acacia_species520,214.512
Inga_species78,644.842
Acacia_species591,2058.15
Acacia_species514,498.735
Calliandra_species59,344.319
Mimosa_species54,1318.29
Acacia_species284,315.958
Acacia_species40,800.173
Acacia_species370,57.0125
Albizia_species8,237.893
Acacia_species119,236.389
Mimosa_species82,494.356
Acacia_species23,138.733
Leucaena_species9,866.606
Mimosa_species95,549.913
Prosopis_species7,906.389
Acacia_species375,344.948
Mimosa_species50,77.8958
Acacia_species358,83.6282
Acacia_species414,237.735
Acacia_species163,59.0556
Archidendron_species1,103.879
Acacia_species481,177.944
Xylia_species2,180.214
Calpocalyx_species1,320.611
Acacia_species598,353.302
Acacia_species208,320.457
Entada_species3,303.923
Acacia_species413,173
Inga_species140,322.641
Acacia_species201,602.775
Acacia_species28,353.856
Calliandra_species33,662.032
Sphinga_species2,155.126
Acacia_species606,1058.19
Abarema_species23,2134.94
Acacia_species400,530.905
Acacia_species597,789.584
Mimosa_species59,574.143
Acacia_species509,317.393
Mimosa_species138,343.678
Albizia_species45,405
Acacia_species150,271.095
Adenanthera_species3,252.54
Acacia_species297,568.69
Acacia_species546,165
Mimosa_species77,669.347
Acacia_species267,284.167
Acacia_species346,582.302
Mimosa_species74,832.05
Acacia_species87,932.154
Mimosa_species94,1292.75
Inga_species66,705.074
Acacia_species49,124.813
Albizia_species51,358.269
Acacia_species264,43.2308
Acacia_species490,149.854
Mimosa_species178,804.091
Acacia_species175,252.922
Acacia_species285,202.517
Mimosa_species108,1594.39
Acacia_species338,984.548
Acacia_species568,295.929
Mimosa_species125,630.167
Archidendron_species5,139
Acacia_species229,351.724
Acacia_species146,345.17
Abarema_species34,400.111
Acacia_species461,293.056
Inga_species120,1613.17
Newtonia_species1,1252.2
Mimosa_species145,417.988
Acacia_species489,181.361
Abarema_species4,50
Acacia_species139,370
Mimosa_species149,924.418
Acacia_species474,627.783
Acacia_species228,380.6
Acacia_species171,848.091
Abarema_species9,244.539
Inga_species144,629.132
Desmanthus_species5,450.484
Acacia_species4,194.887
Entada_species8,220.421
Acacia_species42,215.317
Inga_species122,641.303
Acacia_species22,1063.63
Inga_species2,467.806
Acacia_species125,404.683
Acacia_species155,671.325
Acacia_species467,842.171
Calliandra_species12,794.299
Mimosa_species183,541.44
Mimosa_species127,288.152
Inga_species80,896.579
Calliandra_species46,397.824
Calliandra_species34,198.618
Senegalia_species6,753.444
Mimosa_species22,273.333
Mimosa_species132,774.157
Acacia_species176,159.043
Chloroleucon_species1,489.773
Acacia_species265,210.926
Albizia_species19,309.144
Inga_species81,275.909
Senegalia_species4,461.456
Acacia_species188,934.208
Albizia_species60,160.895
Acacia_species60,255.043
Acacia_species31,212.235
Acacia_species121,216.048
Acacia_species337,295.197
Acacia_species206,319.571
Hesperalbizia_species1,727.494
Archidendropsis_species2,202.5
Acacia_species477,367.491
Mimosa_species141,1778.65
Acacia_species423,1030.67
Albizia_species34,236.676
Mimosa_species38,921.381
Acacia_species361,256.323
Prosopis_species24,1301.65
